Time (min),Requests
9047,6642
9048,66094
9049,7662
9050,34992
9051,493029
9052,102120
9053,22682
9054,146000
9055,23444
9056,1471744
9057,57724
9058,195759
9059,1696
9060,8060
9061,118312
9062,24349
9063,4783
9064,1626394
9065,7912
9066,929073
9067,1575
9068,20457
9069,4387
9070,27809
9071,2908
9072,4594
9073,18245
9074,165286
9075,3569
9076,112299
9077,12092
9078,671774
9079,20002083
9080,107413
9081,56621
9082,10309
9083,2639
9084,74151
9085,399264
9086,2832
9087,15356
9088,12070
9089,9881
9090,1140
9091,99146
9092,4660
9093,11102
9094,88121
9095,21880
9096,29491
9097,2235
9098,8415
9099,6649
9100,7365
9101,5556
9102,2789
9103,2044
9104,61904
9105,15794
9106,126874
9107,10330
9108,674262
9109,101256
9110,104593
9111,485
9112,17726
9113,3576
9114,8307
9115,1461
9116,4862
9117,541
9118,4865
9119,5029
9120,1699
9121,350934
9122,6781
9123,88316
9124,8918
9125,4543
9126,1509
9127,87043
9128,364401
9129,11053
9130,4033
9131,50569
9132,4325
9133,9237
9134,461567
9135,14122
9136,425196
9137,5008
9138,23032
9139,55197
9140,77139
9141,30642
9142,1619086
9143,24899
9144,9810397
9145,5816
9146,13620
9147,284302
9148,1986
9149,3199
9150,411273
9151,13130
9152,437852
9153,8333
9154,15994
9155,2045423
9156,119488
9157,406245
9158,29394
9159,12892
9160,82863
9161,13798
9162,109864
9163,121263
9164,9025
9165,1105393
9166,109372
9167,128172
9168,27070
9169,30610
9170,22608
9171,2013389
9172,21896
9173,12065946
9174,14092
9175,7230
9176,152389
9177,5221
9178,995
9179,202064
9180,10060
9181,639031
9182,106795
9183,128682
9184,7864
9185,13427
9186,5184
9187,317767
9188,8932
9189,88087
9190,9516
9191,170664
9192,9278
9193,208220
9194,1868769
9195,673752
9196,92711
9197,424509
9198,11348
9199,4176
9200,58946
9201,372373
9202,374477
9203,1586221
9204,80396
9205,3120720
9206,20234
9207,94059
9208,1797536
9209,28968
9210,10824071
9211,3399
9212,24013
9213,295258
9214,10483
9215,5295
9216,6967
9217,6884
9218,21139
9219,5927
9220,160572
9221,71206
9222,5861
9223,1689145
9224,13000
9225,207988
9226,1931
9227,36458
9228,80432
9229,65169
9230,2040
9231,1589379
9232,11615
9233,938676
9234,66097
9235,20224
9236,17401
9237,1151102
9238,1891604
9239,11317477
9240,20794
9241,155021
9242,4355
9243,9443
9244,47480334
9245,5522
9246,25227
9247,22793
9248,60885
9249,9562
9250,9966
9251,62085
9252,69824
9253,244574
9254,101005
9255,2575
9256,62261
9257,100155
9258,1833
9259,2219
9260,44016
9261,3801233
9262,10448
9263,11903
9264,202434
9265,20402
9266,8499
9267,76768
9268,23276
9269,14885
9270,1526100
9271,122387
9272,908675
9273,2956
9274,19648
9275,5943
9276,63334
9277,8312
9278,1892
9279,16460
9280,200292
9281,14191
9282,3324
9283,8017
9284,88989
9285,37062
9286,3612
9287,75890
9288,11613
9289,3835386
9290,3298016
9291,17266
9292,3316
9293,22775
9294,1697
9295,1832991
9296,1027694
9297,1504968
9298,11647
9299,3554
9300,4684
9301,48938763
9302,2149
9303,15616
9304,6127
9305,5168
9306,2432
9307,5502
9308,148697
9309,2697
9310,2954
9311,2546
9312,135935
9313,9576
9314,5682
9315,39543
9316,2094012
9317,6405
9318,5720
9319,7914566
9320,80647
9321,23109
9322,27283
9323,347414
9324,41813
9325,5033
9326,65737
9327,20436
9328,16627
9329,3690
9330,157174
9331,54585
9332,169502
9333,202461
9334,524143
9335,11951
9336,51079
9337,7583
9338,8903
9339,307592
9340,17920
9341,525
9342,3749
9343,1841
9344,9569
9345,11239
9346,7584
9347,8675
9348,6402
9349,2125
9350,1698
9351,8690
9352,2877
9353,183565
9354,1722950
9355,616620
9356,98701
9357,109134
9358,852425
9359,1480658
9360,3470
9361,4408
9362,115281
9363,49032879
9364,690602
9365,139605
9366,228562
9367,47822
9368,23285
9369,4526
9370,240734
9371,20180
9372,20845
9373,22301
9374,25117
9375,12319
9376,14467
9377,23056
9378,17989
9379,2014359
9380,10612
9381,7258
9382,15149
9383,7056
9384,66764
9385,145973
9386,14240
9387,165965
9388,8488
9389,38111
9390,11118
9391,3470
9392,1666
9393,3700
9394,47073
9395,1646556
9396,86358
9397,1866
9398,164004
9399,20273
9400,13311
9401,7132
9402,5214
9403,8018
9404,1130851
9405,1207645
9406,1485098
9407,5625
9408,9256
9409,13051
9410,53898120
9411,18698
9412,5761
9413,310166
9414,1672256
9415,38761
9416,14846
9417,78783
9418,4447
9419,20529
9420,6258
9421,6084
9422,3813
9423,5462
9424,133872
9425,1441
9426,651811
9427,119034
9428,131100
9429,13383
9430,8298
9431,6789
9432,48999
9433,42103
9434,14081
9435,69724
9436,5878
9437,34133
9438,16239
9439,4668
9440,15912
9441,155929
9442,3015
9443,14804
9444,19999
9445,7934
9446,2922
9447,7297
9448,113410
9449,3536
9450,5603
9451,4495
9452,1933
9453,7436
9454,5399
9455,8267
9456,13932
9457,7353
9458,11953
9459,17845
9460,14836
9461,6148
9462,3616
9463,3810
9464,10219
9465,11029
9466,17565
9467,15106
9468,8810
9469,1255092
9470,1323121
9471,10964
9472,9707
9473,5218
9474,51275871
9475,1800295
9476,8373
9477,15496
9478,1080
9479,1955
9480,1633
9481,8610
9482,110935
9483,13714
9484,21145
9485,1191
9486,3245
9487,6750
9488,11156
9489,1081487
9490,1545162
9491,28047
9492,8362
9493,5029
9494,3144
9495,66643
9496,37507286
9497,12337
9498,1983
9499,1330256
9500,1367905
9501,22288
9502,12258
9503,3788078
9504,3237993
9505,16107
9506,44926981
9507,16882
9508,2120
9509,37867
9510,325077
9511,1139
9512,67371
9513,648
9514,2113
9515,4686
9516,21166
9517,55792
9518,89842
9519,93622
9520,88519
9521,283569
9522,4248
9523,3701
9524,1168
9525,3531
9526,4181
9527,2026
9528,611
9529,6546
9530,9429
9531,74525
9532,90064
9533,394276
9534,120423
9535,10433
9536,178979
9537,673
9538,14097
9539,1787273
9540,24352
9541,10039
9542,13365
9543,7511
9544,18665
9545,45684
9546,3477
9547,4895
9548,9223
9549,14984
9550,1890
9551,5277219
9552,7575
9553,4483
9554,4607
9555,4165
9556,4329
9557,11656
9558,3404
9559,20729
9560,34177
9561,60374
9562,3911
9563,39771
9564,24103
9565,732
9566,10162
9567,5520
9568,1344
9569,8323
9570,13053
9571,6819
9572,151697
9573,6294
9574,10198
9575,1205
9576,345569
9577,2244
9578,2171
9579,27614
9580,2109042
9581,1833
9582,152984
9583,18170
9584,10094
9585,2028
9586,1200
9587,4497
9588,3523
9589,6742
9590,25452
9591,1126676
9592,3094
9593,88607
9594,21576
9595,34172
9596,131152
9597,73830
9598,6460
9599,16550
9600,8621
9601,8684
9602,2312
9603,1914
9604,52673
9605,3098
9606,4226
9607,3724
9608,173257
9609,5239
9610,8961
9611,7985
9612,26810
9613,8790
9614,1420
9615,2675
9616,3385
9617,8694
9618,55237
9619,92895
9620,84175
9621,2384445
9622,2613807
9623,10054118
9624,5356
9625,4240
9626,17156
9627,18508
9628,24039
9629,22260
9630,71053
9631,158812
9632,4172
9633,4244
9634,23353
9635,21341
9636,26535
9637,14298
9638,10553
9639,11570
9640,162454
9641,15982
9642,3387
9643,9304
9644,10201
9645,28022
9646,130614
9647,38706
9648,1114191
9649,17724
9650,26339
9651,30807
9652,21290
9653,4811
9654,4794
9655,12746
9656,2028
9657,71310
9658,5865
9659,3236
9660,9486
9661,1106168
9662,1580825
9663,228602
9664,262752
9665,6031
9666,5940
9667,3244
9668,43263880
9669,1301
9670,4060
9671,278021
9672,4499798
9673,4251705
9674,493404
9675,12778
9676,6234
9677,2865
9678,31587
9679,46976157
9680,1668
9681,2256
9682,13120
9683,5267
9684,6969
9685,9368
9686,6372
9687,19497
9688,4636
9689,135136
9690,94274
9691,100727
9692,8160
9693,6200
9694,3594
9695,1557
9696,1357
9697,1977
9698,2074
9699,1399
9700,2546
9701,5481
9702,1550
9703,45641
9704,8842
9705,59325
9706,10997
9707,23358
9708,67079
9709,2137
9710,7740
9711,3481
9712,16806
9713,131604
9714,525696
9715,6031
9716,21085
9717,242221
9718,290887
9719,3678862
9720,16798
9721,9500
9722,365911
9723,19797
9724,49223
9725,31192
9726,9875
9727,446040
9728,1998524
9729,3283934
9730,771
9731,2716
9732,1753
9733,3272269
9734,2875926
9735,36463
9736,112619
9737,42135
9738,13071
9739,734191
9740,3831
9741,11041
9742,52525
9743,14059
9744,5150
9745,6240
9746,3381
9747,7946
9748,2204
9749,14007
9750,42885
9751,1163885
9752,739953
9753,4021
9754,49688
9755,71223
9756,2179
9757,1189592
9758,47542224
9759,3321
9760,1922
9761,31773
9762,11565
9763,9248
9764,2001063
9765,281525
9766,179236
9767,5857
9768,3722
9769,1316
9770,3686912
9771,83516
9772,4771
9773,402007
9774,29041
9775,72753
9776,11620
9777,7122
9778,5540
9779,50639
9780,69508
9781,55925
9782,54782
9783,2002
9784,1727
9785,33829
9786,1822
9787,3470255
9788,5995
9789,1804
9790,14731
9791,271846
9792,1396
9793,19426
9794,3022
9795,2573
9796,4986
9797,6490
9798,19106
9799,2382
9800,3446
9801,13820
9802,345805
9803,4821
9804,4716
9805,2083
9806,3168
9807,9504
9808,1008
9809,291
9810,156778
9811,217267
9812,5687
9813,29557
9814,108744
9815,33389
9816,9055
9817,8216
9818,2620
9819,36170
9820,56471
9821,25403
9822,4558
9823,1781
9824,18752
9825,3645
9826,419561
9827,858
9828,207584
9829,196373
9830,3290654
9831,77449
9832,44969
9833,64937
9834,7166
9835,35403
9836,3617
9837,3380
9838,9839
9839,17069
9840,13517
9841,23402
9842,28075
9843,16878
9844,462315
9845,5385
9846,15745
9847,8539
9848,8527
9849,1198
9850,12276
9851,10173
9852,3154
9853,3179
9854,5695
9855,2823
9856,3341
9857,22260
9858,2578
9859,40319
9860,2451
9861,5785
9862,5950
9863,37641
9864,37033
9865,630
9866,6766
9867,6105
9868,258204
9869,4163
9870,5335
9871,838
9872,59938
9873,3700834
9874,80059
9875,2798287
9876,3323896
9877,10224143
9878,24828
9879,15033
9880,5420
9881,4946
9882,4828
9883,283760
9884,7775
9885,377613
9886,2527
9887,530
9888,1755
9889,32695
9890,3641205
9891,29556
9892,28543
9893,378861
9894,5999
9895,41389
9896,31353
9897,10610
9898,13472
9899,14287
9900,5295
9901,15298
9902,10190
9903,18715
9904,9490
9905,13474
9906,53324
9907,28674
9908,8982
9909,13226
9910,3453
9911,846
9912,4941
9913,1109
9914,12669
9915,4780
9916,666
9917,3446
9918,4489
9919,25940
9920,26794
9921,27128
9922,43794
9923,28144
9924,7642
9925,2724
9926,157220
9927,179617
9928,210892
9929,258190
9930,14706
9931,12211
9932,78513
9933,44260
9934,49320
9935,6425
9936,35746
9937,7980
9938,286871
9939,301578
9940,5231
9941,806664
9942,16364
9943,1767475
9944,2533
9945,4148
9946,24675
9947,37417
9948,48161
9949,64494
9950,113447
9951,44475
9952,105502
9953,496695
9954,89182
9955,2258
9956,11398
9957,4860
9958,11056
9959,25503
9960,6164
9961,2538661
9962,5494
9963,2434
9964,6294
9965,14044
9966,30470
9967,44378
9968,7367
9969,815
9970,8083
9971,4780
9972,5146
9973,2753
9974,175303
9975,6606
9976,2581
9977,297263
9978,292160
9979,47925
9980,29361
9981,30324
9982,3290
9983,398459
9984,8139
9985,24506
9986,4039
9987,19811
9988,3785679
9989,292659
9990,1049
9991,376722
9992,7076
9993,22595
9994,374345
9995,3650357
9996,6454
9997,9394
9998,383034
9999,4904
10000,3780891
10001,6225
10002,6184
10003,360265
10004,37941
10005,47296
10006,14187
10007,3139
10008,3001
10009,3490
10010,29631
10011,27087
10012,5586
10013,640
10014,6374
10015,196266
10016,31282
10017,3881
10018,4224
10019,5161
10020,2964
10021,1489
10022,21384
10023,2329
10024,8990
10025,11241
10026,18075
10027,2125
10028,2041
10029,3590
10030,2648
10031,18801
10032,15535
10033,1030
10034,2434
10035,552
10036,1344
10037,14175
10038,1834
10039,40398
10040,184
10041,233
10042,159
10043,1402
10044,3270
10045,84411
10046,79933
10047,70114
10048,82332
10049,45987
10050,45551
10051,1106
10052,21718
10053,4490
10054,9782
10055,940
10056,3708
10057,1475
10058,72053
10059,129142
10060,119065
10061,120687
10062,2514132
10063,2649453
10064,12423392
10065,2744216
10066,10375656
10067,6414
10068,4254
10069,11646
10070,5508
10071,15378
10072,4027
10073,2249
10074,3923
10075,1090736
10076,11450
10077,2965
10078,8658
10079,7979
10080,3239
10081,12335
10082,3157
10083,1862
10084,3622
10085,3089
10086,2933
10087,484413
10088,220928
10089,6233
10090,40329
10091,18242
10092,6389
10093,18461
10094,3723
10095,37707
10096,28932
10097,2634
10098,54366
10099,2440
10100,42774
10101,1797
10102,443413
10103,3440
10104,5732
10105,8933
10106,4648
10107,1278
10108,1685
10109,155961
10110,173973
10111,21000
10112,2020
10113,331802
10114,311767
10115,3656
10116,6748
10117,6082
10118,1971
10119,6589
10120,56437
10121,81524
10122,12885
10123,9870
10124,382718
10125,43617
10126,3289
10127,9605
10128,19430
10129,16467
10130,131831
10131,4432
10132,35411
10133,7266
10134,2807
10135,6735
10136,46536
10137,653369
10138,13549
10139,94020
10140,15579
10141,20792
10142,342531
10143,5199
10144,3391
10145,3525
10146,33530
10147,3674406
10148,30715
10149,34133
10150,714693
10151,41409
10152,24988
10153,43855
10154,6664
10155,8773
10156,11171
10157,50474
10158,72569
10159,104312
10160,402469
10161,512263
10162,282746
10163,174736
10164,18572
10165,140584
10166,5914
10167,322112
10168,31021
10169,6691
10170,8095
10171,5547
10172,3745689
10173,29103
10174,4043
10175,488872
10176,5529
10177,21847
10178,30927
10179,2138
10180,2573
10181,14153
10182,3474
10183,47557
10184,109029
10185,233952
10186,250557
10187,372538
10188,153828
10189,705
10190,2203
10191,2492
10192,8934
10193,38730
10194,21191
10195,43512
10196,17500
10197,7927
10198,3669
10199,3751
10200,3072
10201,4768
10202,4475
10203,11149
10204,32463
10205,37006
10206,132364
10207,2316
10208,70310
10209,62506
10210,48394
10211,639976
10212,4227
10213,103316
10214,2772
10215,4401
10216,275770
10217,4198
10218,169525
10219,187922
10220,6658
10221,5567
10222,2118
10223,1919
10224,8471
10225,7607
10226,37043
10227,134601
10228,152254
10229,113880
10230,20238
10231,21454
10232,76371
10233,429423
10234,58216
10235,16138
10236,2562
10237,3866
10238,177495
10239,15654
10240,5263
10241,21081
10242,2965
10243,4440
10244,4237
10245,7940
10246,3374
10247,145
10248,2967
10249,4482
10250,2293
10251,330984
10252,760
10253,9483
10254,9790
10255,8047
10256,6504
10257,947
10258,36864
10259,1855
10260,1501
10261,19036
10262,42547
10263,5733
10264,13822
10265,15557
10266,3264
10267,4363
10268,11736
10269,7750
10270,5045
10271,13287
10272,4446
10273,22723
10274,1678
10275,2553
10276,37066
10277,5676
10278,11742
10279,5615
10280,23816
10281,19503
10282,294220
10283,2139
10284,4006
10285,3973
10286,2501
10287,3659098
10288,7004
10289,3233
10290,387682
10291,5806
10292,21283
10293,25648
10294,4564
10295,4372
10296,11991
10297,16118
10298,18455
10299,289153
10300,18892
10301,3967
10302,35170
10303,16185
10304,3139
10305,45382
10306,31763
10307,11553
10308,20718
10309,22170
10310,32801
10311,6442
10312,9788
10313,8975
10314,3221
10315,35944
10316,5773
10317,2123
10318,21594
10319,59999
10320,1273
10321,2042
10322,307
10323,5007
10324,3551
10325,957
10326,7277
10327,4465
10328,6986
10329,130759
10330,2827
10331,40189
10332,2342
10333,2061
10334,648869
10335,2777
10336,89594
10337,7739
10338,6676
10339,9261
10340,7453
10341,7646
10342,12054
10343,17443
10344,42175
10345,3983
10346,65578
10347,75369
10348,46954
10349,34395
10350,30765
10351,4358
10352,41451
10353,32945
10354,5547
10355,4530
10356,12723
10357,140036
10358,3226
10359,3274
10360,4616
10361,309249
10362,653125
10363,130687
10364,90652
10365,6131
10366,641765
10367,5972
10368,101355
10369,87040
10370,89218
10371,82451
10372,9627
10373,129095
10374,8147
10375,7555
10376,45908
10377,3820182
10378,6323
10379,26837
10380,8151
10381,10833
10382,283264
10383,37010
10384,12895
10385,38384
10386,2402178
10387,2376761
10388,16494
10389,368280
10390,31671
10391,5236
10392,856
10393,858
10394,22324
10395,7002
10396,10842
10397,19706
10398,8457
10399,11597
10400,158802
10401,4475
10402,36929
10403,5099
10404,24524
10405,1170578
10406,17287
10407,99968
10408,43067
10409,38214
10410,3822
10411,24794
10412,32200
10413,37887
10414,5368
10415,4338
10416,952
10417,3843264
10418,4531
10419,10349
10420,14144
10421,4793
10422,8690
10423,14525
10424,1475859
10425,1391671
10426,4562
10427,6617
10428,11955
10429,8257
10430,7486
10431,173204
10432,4161
10433,1991
10434,1153
10435,59
10436,1874
10437,3327
10438,37968
10439,36438
10440,14505
10441,1040
10442,499
10443,4632
10444,4933
10445,16247
10446,5269
10447,14022
10448,1319
10449,35340
10450,221921
10451,639
10452,25590
10453,39364
10454,29738
10455,2309
10456,6609
10457,1426
10458,4106
10459,110668
10460,114781
10461,108504
10462,1160
10463,965
10464,3855
10465,3634
10466,3628
10467,7246
10468,12872
10469,526
10470,3980
10471,4847
10472,433
10473,1689
10474,100572
10475,95541
10476,123528
10477,1852
10478,2704
10479,4733
10480,4384
10481,294622
10482,20444
10483,14148
10484,34806
10485,23172
10486,5659
10487,21504
10488,14807
10489,8182
10490,14231
10491,45522
10492,40183
10493,41235
10494,7249
10495,5783
10496,6002
10497,6532
10498,6152
10499,28045
10500,17332
10501,4340
10502,3746
10503,4197
10504,37093
10505,38182
10506,4823
10507,4052
10508,15625
10509,5084
10510,3803
10511,3030
10512,2530
10513,1994
10514,5600
10515,3888
10516,317735
10517,5780
10518,13046
10519,3999
10520,1105
10521,2318
10522,4639
10523,4424
10524,2630
10525,2158
10526,249731
10527,16332
10528,3181
10529,4383
10530,4721
10531,2301
10532,30534
10533,31850
10534,4882
10535,7278
10536,25956
10537,23717
10538,15572
10539,7078
10540,140320
10541,1099
10542,347
10543,2337
10544,2277
10545,2274
10546,8985
10547,1617
10548,9678
10549,6014
10550,3350
10551,948
10552,3197
10553,2959
10554,2776
10555,128155
10556,1721
10557,13971
10558,8330
10559,3217
10560,659610
10561,2486
10562,95078
10563,3853
10564,6106
10565,3715
10566,15334
10567,4060
10568,6839
10569,8677
10570,2138687
10571,5646
10572,8307
10573,2895
10574,2113
10575,2938
10576,3969
10577,18950
10578,7600
10579,5320
10580,4169275
10581,79682
10582,7453
10583,171409
10584,3394
10585,5750
10586,3687
10587,4815
10588,40108
10589,6386
10590,38980
10591,28428
10592,89349
10593,230203
10594,114827
10595,2081861
10596,56820
10597,2076810
10598,30352
10599,21158
10600,7910
10601,9393
10602,242389
10603,4200019
10604,3745031
10605,5055
10606,4775
10607,5462813
10608,4475073
10609,5004
10610,1380
10611,2146193
10612,852
10613,2619
10614,980
10615,2690
10616,854503
10617,12195
10618,1495041
10619,7656
10620,1922
10621,5612
10622,3833360
10623,3403156
10624,14836
10625,24112
10626,4334
10627,2999
10628,254980
10629,1400
10630,7736
10631,10213
10632,281118
10633,39800
10634,28461
10635,5965
10636,2825
10637,10511
10638,4151
10639,5022
10640,135031
10641,8417
10642,38665
10643,28989
10644,281935
10645,653839
10646,5975
10647,89969
10648,4895
10649,9986
10650,15588
10651,14056
10652,2808
10653,3587
10654,134859
10655,24081
10656,3911
10657,13447
10658,48526
10659,661697
10660,4591
10661,91506
10662,3447
10663,2191
10664,7076
10665,8627
10666,7890
10667,338029
10668,6372
10669,6207
10670,53114
10671,839954
10672,3257
10673,1454414
10674,4345
10675,8588
10676,449841
10677,5759
10678,1999
10679,41008
10680,7534
10681,5249
10682,1935
10683,2384
10684,1639
10685,10623
10686,47012
10687,33940
10688,38535
10689,32204
10690,3395
10691,5340
10692,185199
10693,9517
10694,38235
10695,15508
10696,5571
10697,4734
10698,6777
10699,32526
10700,22138
10701,4739
10702,5869
10703,16350
10704,5553
10705,38060
10706,23987
10707,4440
10708,27743
10709,24914
10710,20669
10711,318557
10712,10664
10713,4271
10714,11735
10715,4629
10716,7047
10717,10476
10718,10472
10719,52662
10720,8511
10721,16028
10722,18075
10723,17391
10724,4527
10725,10815
10726,4252
10727,6247
10728,10316
10729,6999
10730,28072
10731,1588
10732,52736
10733,5437
10734,10881
10735,2354
10736,7300
10737,3682
10738,3275
10739,3023
10740,2420
10741,134133
10742,1086
10743,2475
10744,3022
10745,2838
10746,7829
10747,51726
10748,4780
10749,2488
10750,4459
10751,1851
10752,4898
10753,12330
10754,10296
10755,3175
10756,6168
10757,4502
10758,1680
10759,2254
10760,2610
10761,124905
10762,3407
10763,2594
10764,721
10765,24508
10766,22520
10767,2223
10768,13274
10769,135335
10770,5349
10771,5636
10772,5390
10773,3391
10774,134282
10775,167632
10776,23937
10777,3720
10778,3440
10779,659888
10780,2515
10781,209249
10782,8337
10783,1889
10784,4176
10785,4973
10786,7199
10787,13662
10788,68836
10789,9767
10790,1196
10791,3080
10792,4457
10793,4003
10794,3186
10795,1677
10796,2095
10797,125555
10798,7945
10799,8347
10800,4530
10801,4139
10802,5762
10803,3011
10804,6753
10805,170306
10806,8917
10807,23915
10808,21678
10809,7998
10810,1943
10811,16325
10812,2824
10813,12742
10814,11051
10815,6642
10816,11749
10817,367136
10818,2255769
10819,733809
10820,2224
10821,21369
10822,42034
10823,5933
10824,464
10825,452
10826,7274
10827,3185
